contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage
Macmini2_rcorrtest_DN165_c0_g1_i1,222,0.378378,-0.261905,-0.043478,12,1.621424,27,0.048828,0,0.666667,1.0,0.96,0.573048,0.895387,222,3.00611,2402.55,23.06
Macmini2_rcorrtest_DN186_c0_g1_i1,240,0.633333,-0.026316,-0.204545,49,2.037422,80,0.052734,0,0.666667,1.0,1,0.660077,0.990115,240,3.00611,2222.36,21.33
Macmini2_rcorrtest_DN152_c0_g1_i1,315,0.577778,-0.010989,-0.082707,43,1.63587,104,0.072266,0,1.0,1.0,0.996429,0.83123,0.834209,315,4.00482,2255.76,21.65
Macmini2_rcorrtest_DN184_c0_g1_i1,209,0.521531,-0.100917,-0.16,25,1.777211,69,0.047607,0,1.0,1.0,0.992857,0.984846,0.991931,209,2.0074,1704.16,16.36
Macmini2_rcorrtest_DN117_c0_g1_i1,341,0.624633,-0.173709,0.171875,58,1.798,113,0.078369,0,1.0,1.0,0.992857,0.965188,0.972132,341,4.00482,2083.77,20.0
Macmini2_rcorrtest_DN195_c0_g1_i1,204,0.573529,0.128205,-0.126437,26,1.575758,68,0.043701,0,0.5,1.0,0.979592,0.437674,0.893585,204,4.00482,3483.16,33.43
Macmini2_rcorrtest_DN154_c0_g1_i1,219,0.424658,0.182796,0.095238,18,1.886124,34,0.04834,0,1.0,1.0,0.992857,0.969021,0.975993,219,2.0074,1626.34,15.61
Macmini2_rcorrtest_DN197_c0_g1_i1,221,0.425339,-0.106383,-0.007874,20,2.02381,73,0.052002,0,1.0,1.0,1,0.79381,0.79381,221,3.00611,2413.43,23.16
Macmini2_rcorrtest_DN141_c0_g1_i1,438,0.543379,-0.042017,-0.18,66,2.044992,145,0.094971,0,1.0,1.0,0.992857,0.909408,0.915951,438,7.99965,3240.55,31.1
Macmini2_rcorrtest_DN147_c0_g1_i1,378,0.555556,0.0,0.047619,51,1.748571,125,0.084961,0,1.0,1.0,0.997143,0.975987,0.978783,378,5.00353,2348.58,22.54
Macmini2_rcorrtest_DN144_c0_g1_i1,201,0.507463,0.117647,0.191919,30,2.350877,66,0.045898,0,1.0,1.0,1,0.978415,0.978415,201,2.0074,1771.98,17.01
Macmini2_rcorrtest_DN125_c0_g1_i1,300,0.57,-0.099415,0.147287,48,1.9895,100,0.068359,0,0.833333,1.0,1,0.799895,0.959874,300,6.00224,3549.87,34.07
Macmini2_rcorrtest_DN145_c0_g1_i1,662,0.581571,0.028571,0.148014,104,1.85945,220,0.132813,1,0.909091,1.0,0.980952,0.866784,0.971977,662,10.5905,2838.45,27.24
Macmini2_rcorrtest_DN109_c0_g1_i1,205,0.57561,0.067797,-0.103448,36,2.12987,68,0.046875,0,1.0,1.0,0.971429,0.900078,0.92655,205,2.0074,1737.41,16.68
Macmini2_rcorrtest_DN196_c0_g1_i1,232,0.517241,0.0,0.125,27,1.74,77,0.053711,0,1.0,1.0,1,0.980325,0.980325,232,3.00611,2299.0,22.07
Macmini2_rcorrtest_DN193_c0_g1_i1,240,0.541667,0.215385,0.054545,31,1.846612,79,0.052734,0,1.0,1.0,0.978571,0.956096,0.977033,240,4.00482,2960.69,28.42
Macmini2_rcorrtest_DN168_c0_g1_i1,295,0.583051,0.023256,0.00813,47,1.875676,98,0.068115,0,1.0,1.0,0.982143,0.943269,0.960419,295,4.00482,2408.7,23.12
Macmini2_rcorrtest_DN146_c0_g1_i1,217,0.589862,0.140625,0.235955,38,2.053798,71,0.048584,0,0.333333,1.0,0.992857,0.328583,0.99284,217,3.00611,2457.91,23.59
Macmini2_rcorrtest_DN121_c0_g1_i1,228,0.530702,0.024793,0.009346,27,1.682887,76,0.052246,0,1.0,1.0,0.990476,0.956601,0.965799,228,3.00611,2339.33,22.45
Macmini2_rcorrtest_DN148_c0_g1_i1,256,0.640625,0.0,-0.086957,54,2.055919,84,0.054199,0,1.0,1.0,0.994286,0.966779,0.972335,256,5.00353,3467.83,33.29
Macmini2_rcorrtest_DN171_c0_g1_i1,217,0.552995,0.0,0.134021,27,1.6275,71,0.049072,0,0.6,1.0,1,0.593246,0.988743,217,5.00353,4091.08,39.27
Macmini2_rcorrtest_DN124_c0_g1_i1,275,0.269091,0.513514,-0.20398,5,1.364087,35,0.054688,0,1.0,1.0,0.985714,0.957274,0.971148,275,4.00482,2583.87,24.8
Macmini2_rcorrtest_DN111_c0_g1_i1,259,0.401544,-0.038462,-0.096774,17,1.630741,65,0.056885,0,1.0,0.841699,0.980952,0.812179,0.983665,259,3.647,2498.37,23.98
Macmini2_rcorrtest_DN104_c0_g1_i1,208,0.533654,-0.153153,-0.154639,32,2.212766,57,0.047119,0,0.666667,1.0,0.891429,0.57797,0.972546,208,3.00611,2564.27,24.61
Macmini2_rcorrtest_DN113_c0_g1_i1,237,0.654008,-0.070968,0.195122,52,2.062249,79,0.051514,0,1.0,1.0,0.990476,0.925398,0.934296,237,3.00611,2250.49,21.6
Macmini2_rcorrtest_DN158_c0_g1_i1,326,0.530675,0.202312,-0.045752,49,2.226031,53,0.074219,0,0.833333,1.0,0.959524,0.7685,0.961102,326,6.00224,3266.76,31.36
Macmini2_rcorrtest_DN185_c0_g1_i1,205,0.507317,-0.057692,0.207921,22,1.673469,68,0.045166,0,1.0,1.0,1,0.989861,0.989861,205,2.0074,1737.41,16.68
Macmini2_rcorrtest_DN116_c0_g1_i1,641,0.652106,-0.162679,0.03139,127,1.914333,213,0.126709,0,0.944444,1.0,0.957143,0.855805,0.94672,641,18.433,5102.22,48.97
Macmini2_rcorrtest_DN106_c0_g1_i1,276,0.25,0.507246,-0.256039,6,1.873303,27,0.05127,0,0.875,1.0,0.946429,0.52185,0.630158,276,7.99965,5142.61,49.36
Macmini2_rcorrtest_DN182_c0_g1_i1,463,0.596112,0.086957,0.005348,74,1.812804,154,0.099365,0,1.0,1.0,0.990476,0.970184,0.979513,463,6.00224,2300.13,22.08
Macmini2_rcorrtest_DN126_c0_g1_i1,201,0.497512,-0.2,0.386139,24,2.01,63,0.046631,0,1.0,1.0,1,0.943039,0.943039,201,2.0074,1771.98,17.01
Macmini2_rcorrtest_DN166_c0_g1_i1,212,0.528302,-0.160714,-0.06,35,2.428805,56,0.050049,0,1.0,1.0,0.992857,0.975502,0.98252,212,2.0074,1680.04,16.13
Macmini2_rcorrtest_DN143_c0_g1_i1,219,0.543379,0.109244,0.16,29,1.815609,72,0.049805,0,1.0,1.0,1,0.980703,0.980703,219,2.0074,1626.34,15.61
Macmini2_rcorrtest_DN127_c0_g1_i1,211,0.616114,0.138462,-0.061728,41,2.087597,52,0.047363,0,1.0,1.0,0.992857,0.966103,0.973054,211,2.0074,1688.0,16.2
Macmini2_rcorrtest_DN119_c0_g1_i1,444,0.497748,0.067873,-0.067265,53,1.936153,97,0.098633,0,0.888889,1.0,0.996825,0.808495,0.912454,444,8.99836,3595.85,34.51
Macmini2_rcorrtest_DN131_c0_g1_i1,202,0.579208,-0.128205,-0.011765,34,2.040404,67,0.04541,0,1.0,1.0,1,0.943039,0.943039,202,2.0074,1763.21,16.92
Macmini2_rcorrtest_DN103_c0_g1_i1,211,0.635071,0.0,0.246753,48,2.256182,70,0.043945,0,1.0,1.0,1,0.975057,0.975057,211,2.55434,2147.92,20.62
Macmini2_rcorrtest_DN142_c0_g1_i1,692,0.648844,0.131403,-0.08642,153,2.137614,230,0.138672,0,0.9,1.0,0.987143,0.85259,0.959661,692,9.99707,2563.23,24.6
Macmini2_rcorrtest_DN177_c0_g1_i1,213,0.57277,-0.098361,0.274725,32,1.849661,71,0.046875,0,1.0,1.0,0.985714,0.91005,0.923239,213,3.00611,2504.07,24.03
Macmini2_rcorrtest_DN162_c0_g1_i1,306,0.584967,0.083799,-0.055118,59,2.269801,101,0.068115,0,1.0,1.0,1,0.969499,0.969499,306,3.00611,1743.03,16.73
Macmini2_rcorrtest_DN138_c0_g1_i1,309,0.462783,-0.146853,0.060241,35,2.162135,102,0.07251,0,0.666667,1.0,0.905714,0.5652,0.936057,309,6.00224,3446.48,33.08
Macmini2_rcorrtest_DN101_c0_g1_i1,655,0.2,0.374046,0.030534,15,2.662602,21,0.100586,0,0.909091,1.0,0.990033,0.819527,0.910555,655,43.9531,11906.1,114.28
Macmini2_rcorrtest_DN189_c0_g1_i1,413,0.571429,-0.008475,0.107345,72,2.135747,137,0.090576,0,0.777778,1.0,0.996429,0.731696,0.944124,413,8.99836,3865.76,37.1
Macmini2_rcorrtest_DN137_c0_g1_i1,360,0.538889,0.14433,0.289157,51,1.992836,120,0.075684,0,0.8,1.0,0.982857,0.744011,0.946235,360,5.35455,2639.01,25.33
Macmini2_rcorrtest_DN190_c0_g1_i1,306,0.473856,0.117241,0.130435,37,2.184028,98,0.069092,0,0.833333,1.0,0.983333,0.802265,0.979035,306,6.00224,3480.27,33.4
Macmini2_rcorrtest_DN135_c0_g1_i1,227,0.678414,0.077922,-0.123288,57,2.195656,75,0.049316,0,0.666667,1.0,1,0.65962,0.98943,227,3.00611,2349.64,22.55
Macmini2_rcorrtest_DN161_c0_g1_i1,265,0.592453,-0.019108,0.148148,40,1.720779,88,0.05957,0,1.0,1.0,1,0.869929,0.869929,265,5.00353,3350.05,32.15
Macmini2_rcorrtest_DN134_c0_g1_i1,253,0.541502,0.051095,-0.051724,41,2.216453,45,0.057617,0,0.8,1.0,0.987302,0.772734,0.97834,253,5.00353,3508.95,33.68
Macmini2_rcorrtest_DN112_c0_g1_i1,350,0.44,-0.103896,0.030612,38,2.26769,38,0.080078,0,1.0,1.0,0.964286,0.922526,0.956693,350,6.00224,3042.75,29.21
Macmini2_rcorrtest_DN183_c0_g1_i1,211,0.421801,-0.191011,0.04918,15,1.658805,70,0.047607,0,1.0,1.0,1,0.992237,0.992237,211,2.0074,1688.0,16.2
Macmini2_rcorrtest_DN130_c0_g1_i1,263,0.494297,-0.092308,-0.097744,37,2.322989,87,0.061523,0,1.0,1.0,0.995238,0.93799,0.942478,263,3.00611,2028.01,19.47
Macmini2_rcorrtest_DN194_c0_g1_i1,229,0.641921,0.07483,-0.146341,48,2.046165,76,0.05249,0,1.0,1.0,1,0.969301,0.969301,229,3.00611,2329.11,22.36
Macmini2_rcorrtest_DN156_c0_g1_i1,366,0.562842,-0.038835,-0.1,60,2.073067,121,0.07959,0,1.0,0.863388,0.995238,0.838887,0.976271,366,3.45788,1676.29,16.09
Macmini2_rcorrtest_DN198_c0_g1_i1,639,0.557121,-0.185393,-0.151943,90,1.879719,70,0.140625,0,0.8,1.0,0.982653,0.70587,0.897913,639,14.9906,4162.36,39.95
Macmini2_rcorrtest_DN173_c0_g1_i1,228,0.675439,0.103896,0.432432,61,2.371355,75,0.046875,0,0.666667,1.0,0.994286,0.640441,0.966183,228,3.00611,2339.33,22.45
Macmini2_rcorrtest_DN176_c0_g1_i1,217,0.617512,0.134328,-0.204819,44,2.166062,72,0.048584,0,0.25,1.0,0.952381,0.23559,0.98948,217,4.00482,3274.5,31.43
Macmini2_rcorrtest_DN170_c0_g1_i1,284,0.566901,0.068323,0.089431,56,2.465736,94,0.063232,0,1.0,1.0,0.960714,0.895888,0.932523,284,4.00482,2501.99,24.01
Macmini2_rcorrtest_DN191_c0_g1_i1,279,0.659498,-0.032609,0.221053,61,2.012892,92,0.060547,0,0.75,1.0,0.985714,0.715943,0.968426,279,4.00482,2546.83,24.45
Macmini2_rcorrtest_DN105_c0_g1_i1,232,0.538793,0.136,-0.17757,39,2.359937,51,0.053467,0,0.666667,1.0,1,0.65497,0.982455,232,3.00611,2299.0,22.07
Macmini2_rcorrtest_DN139_c0_g1_i1,253,0.264822,0.641791,-0.225806,6,2.3,26,0.051025,0,1.0,1.0,0.995238,0.977778,0.982456,253,3.00611,2108.17,20.23
Macmini2_rcorrtest_DN178_c0_g1_i1,216,0.546296,0.101695,0.183673,31,1.943687,71,0.051025,0,0.666667,1.0,0.990476,0.471603,0.714207,216,3.00611,2469.29,23.7
Macmini2_rcorrtest_DN157_c0_g1_i1,259,0.455598,-0.237288,0.134752,27,2.128767,45,0.059326,0,0.5,1.0,0.97619,0.474872,0.972908,259,4.00482,2743.5,26.33
Macmini2_rcorrtest_DN136_c0_g1_i1,212,0.528302,0.214286,0.04,29,2.054813,70,0.04834,0,1.0,1.0,1,0.989365,0.989365,212,2.0074,1680.04,16.13
Macmini2_rcorrtest_DN174_c0_g1_i1,235,0.480851,0.185841,0.114754,30,2.287476,59,0.054688,0,1.0,1.0,0.980952,0.929327,0.947373,235,3.00611,2269.65,21.78
Macmini2_rcorrtest_DN102_c0_g1_i1,249,0.570281,-0.309859,0.102804,49,2.677419,83,0.041748,0,1.0,1.0,0.985714,0.966628,0.980637,249,3.00611,2142.04,20.56
Macmini2_rcorrtest_DN164_c0_g1_i1,305,0.563934,0.290698,0.082707,49,2.207207,64,0.070068,0,1.0,1.0,0.989286,0.938145,0.948305,305,7.99965,4653.64,44.67
Macmini2_rcorrtest_DN155_c0_g1_i1,290,0.57931,-0.27381,-0.098361,43,1.910526,80,0.06665,0,0.8,1.0,0.98797,0.350459,0.443408,290,9.99707,6116.4,58.71
Macmini2_rcorrtest_DN175_c0_g1_i1,334,0.5,-0.137725,0.017964,49,2.39269,39,0.078125,0,0.857143,1.0,0.957143,0.751323,0.915791,334,7.00094,3719.04,35.7
Macmini2_rcorrtest_DN192_c0_g1_i1,285,0.585965,-0.077844,0.186441,48,1.974026,95,0.063721,0,1.0,1.0,0.990476,0.977426,0.986825,285,3.00611,1871.46,17.96
Macmini2_rcorrtest_DN163_c0_g1_i1,386,0.305699,-0.305085,0.291045,17,2.078556,44,0.074951,0,1.0,1.0,0.981633,0.939445,0.957023,386,7.00094,3218.03,30.89
Macmini2_rcorrtest_DN118_c0_g1_i1,293,0.627986,0.141304,0.376147,64,2.260639,97,0.059326,0,1.0,1.0,0.990476,0.975852,0.985235,293,3.00611,1820.37,17.47
Macmini2_rcorrtest_DN181_c0_g1_i1,504,0.630952,0.0,-0.215054,92,1.834105,167,0.102539,0,1.0,1.0,0.985714,0.955353,0.969199,504,7.00094,2464.6,23.66
Macmini2_rcorrtest_DN160_c0_g1_i1,308,0.584416,-0.044444,-0.140625,56,2.133597,102,0.067627,0,1.0,1.0,1,0.984517,0.984517,308,3.00611,1731.71,16.62
Macmini2_rcorrtest_DN122_c0_g1_i1,209,0.5311,0.099099,-0.142857,24,1.64459,69,0.048828,0,1.0,1.0,1,0.990995,0.990995,209,2.0074,1704.16,16.36
Macmini2_rcorrtest_DN153_c0_g1_i1,283,0.572438,0.049383,-0.07438,40,1.729565,94,0.064209,0,1.0,1.0,0.959524,0.788602,0.821868,283,6.00224,3763.12,36.12
Macmini2_rcorrtest_DN98_c0_g1_i1,222,0.617117,0.153285,0.411765,44,2.13182,73,0.046875,0,1.0,1.0,1,0.993877,0.993877,222,2.0074,1604.36,15.4
Macmini2_rcorrtest_DN39_c0_g1_i1,219,0.557078,0.04918,0.092784,25,1.474946,72,0.049072,0,0.666667,1.0,0.982857,0.475453,0.725619,219,3.00611,2435.47,23.38
Macmini2_rcorrtest_DN10_c0_g1_i1,210,0.485714,0.039216,0.092593,25,2.021563,69,0.047852,0,0.333333,1.0,0.992857,0.307617,0.929489,210,3.00611,2539.84,24.38
Macmini2_rcorrtest_DN22_c0_g1_i1,418,0.552632,0.177489,-0.069519,62,2.005882,125,0.089844,0,1.0,1.0,0.958214,0.24262,0.2532,418,39.9583,16961.0,162.8
Macmini2_rcorrtest_DN47_c0_g1_i1,372,0.580645,0.037037,-0.076923,63,2.012019,124,0.083008,0,0.8,1.0,0.974603,0.757594,0.97167,372,5.00353,2386.46,22.91
Macmini2_rcorrtest_DN92_c0_g1_i1,223,0.600897,-0.029851,-0.05618,42,2.088294,74,0.049072,0,1.0,1.0,1,0.98685,0.98685,223,2.0074,1597.17,15.33
Macmini2_rcorrtest_DN68_c0_g1_i1,253,0.521739,0.015152,0.041322,35,2.033295,68,0.057861,0,1.0,1.0,0.991429,0.920691,0.92865,253,5.00353,3508.95,33.68
Macmini2_rcorrtest_DN34_c0_g1_i1,238,0.663866,0.202532,0.175,46,1.82924,79,0.053711,0,1.0,0.844538,0.988095,0.476232,0.570691,238,6.00224,4474.63,42.95
Macmini2_rcorrtest_DN76_c0_g1_i1,205,0.585366,0.1,0.105882,39,2.243266,68,0.046387,0,0.333333,1.0,0.771429,0.230012,0.894491,205,6.00224,5194.94,49.86
Macmini2_rcorrtest_DN73_c0_g1_i1,219,0.634703,0.165468,0.075,39,1.818008,73,0.048828,0,0.8,1.0,0.94,0.58801,0.781928,219,5.00353,4053.72,38.91
Macmini2_rcorrtest_DN89_c0_g1_i1,206,0.368932,-0.078947,0.015385,15,2.15331,35,0.046631,0,1.0,1.0,0.985714,0.959153,0.973054,206,2.0074,1728.97,16.6
Macmini2_rcorrtest_DN79_c0_g1_i1,275,0.625455,0.069767,-0.145631,55,2.055027,91,0.060303,0,1.0,1.0,1,0.973754,0.973754,275,3.00611,1939.52,18.62
Macmini2_rcorrtest_DN28_c0_g1_i1,406,0.458128,-0.172043,-0.118182,43,2.080067,60,0.088135,0,1.0,1.0,0.983673,0.899051,0.913973,406,7.00094,3059.51,29.37
Macmini2_rcorrtest_DN57_c0_g1_i1,203,0.433498,-0.181818,-0.252174,18,1.951923,61,0.046387,0,1.0,1.0,0.942857,0.898299,0.952741,203,3.00611,2627.42,25.22
Macmini2_rcorrtest_DN72_c0_g1_i1,495,0.331313,0.487805,-0.10574,20,1.932084,42,0.10083,0,0.736842,1.0,0.969884,0.671102,0.939062,495,18.9854,6805.13,65.32
Macmini2_rcorrtest_DN77_c0_g1_i1,274,0.543796,0.060403,0.136,33,1.635081,91,0.063965,0,1.0,1.0,1,0.98067,0.98067,274,3.00611,1946.6,18.68
Macmini2_rcorrtest_DN2_c0_g1_i1,565,0.553982,-0.092652,0.15873,90,2.094144,169,0.120117,3,0.0,0.249558,0.990476,0.01,0.996646,565,0.0,0.0,0.0
Macmini2_rcorrtest_DN2_c0_g2_i1,566,0.55477,-0.095541,0.15873,90,2.085653,171,0.120361,0,0.8,0.992933,0.928571,0.698224,0.946607,566,25.9764,8142.99,78.16
Macmini2_rcorrtest_DN25_c0_g1_i1,743,0.524899,0.020513,0.223796,96,1.876608,156,0.144043,0,0.981818,1.0,0.951531,0.889866,0.952512,743,58.016,13854.2,132.98
Macmini2_rcorrtest_DN84_c0_g1_i1,329,0.601824,-0.020202,0.206107,53,1.779831,109,0.070313,0,1.0,1.0,1,0.94057,0.94057,329,4.00482,2159.77,20.73
Macmini2_rcorrtest_DN23_c0_g1_i1,273,0.582418,-0.044025,0.157895,28,1.211795,91,0.052246,0,0,0.0,1,0.01,0.997424,273,0.0,0.0,0.0
Macmini2_rcorrtest_DN23_c0_g2_i1,446,0.580717,-0.019305,0.13369,47,1.250418,148,0.051758,12,0.083333,0.923767,0.841758,0.056943,0.878765,446,35.9635,14307.0,137.32
Macmini2_rcorrtest_DN83_c0_g1_i1,208,0.615385,-0.125,-0.175,42,2.166667,69,0.047119,0,1.0,1.0,0.985714,0.924314,0.93771,208,2.0074,1712.35,16.44
Macmini2_rcorrtest_DN41_c0_g1_i1,259,0.57529,0.006711,-0.254545,36,1.68,86,0.059082,0,1.0,1.0,1,0.980004,0.980004,259,3.00611,2059.33,19.77
Macmini2_rcorrtest_DN82_c0_g1_i1,289,0.449827,-0.123077,0.194969,24,1.666907,28,0.060791,0,1.0,1.0,0.882143,0.836083,0.947786,289,4.00482,2458.7,23.6
Macmini2_rcorrtest_DN4_c0_g1_i1,303,0.633663,-0.104167,-0.351351,70,2.326678,101,0.062988,0,0.833333,1.0,0.994805,0.775782,0.9358,303,6.00224,3514.73,33.74
Macmini2_rcorrtest_DN4_c1_g1_i1,238,0.621849,-0.162162,-0.266667,55,2.454989,79,0.053711,0,1.0,1.0,0.985714,0.850481,0.862807,238,3.00611,2241.04,21.51
Macmini2_rcorrtest_DN66_c0_g1_i1,477,0.63522,0.056106,-0.195402,94,1.959703,159,0.100098,0,1.0,1.0,0.989286,0.953328,0.963653,477,7.99965,2975.6,28.56
Macmini2_rcorrtest_DN59_c0_g1_i1,252,0.515873,-0.153846,0.180328,46,2.810182,51,0.055176,0,1.0,1.0,1,0.968139,0.968139,252,5.00353,3522.87,33.81
Macmini2_rcorrtest_DN26_c0_g1_i1,1475,0.31661,-0.353319,0.265873,58,1.7929,115,0.219238,0,0.876471,1.0,0.973542,0.824118,0.965823,1475,170.789,20544.2,197.19
Macmini2_rcorrtest_DN74_c0_g1_i1,234,0.666667,0.038462,-0.179487,51,1.964444,77,0.053711,0,1.0,1.0,0.995238,0.973518,0.978176,234,3.00611,2279.35,21.88
Macmini2_rcorrtest_DN50_c0_g1_i1,1560,0.567949,-0.042889,-0.121662,236,1.879441,467,0.272705,0,0.91,1.0,0.983236,0.825124,0.922189,1560,99.8808,11360.0,109.04
Macmini2_rcorrtest_DN81_c0_g1_i1,225,0.684444,0.025974,0.15493,50,1.898734,75,0.047852,0,1.0,1.0,1,0.986183,0.986183,225,2.0074,1582.97,15.19
Macmini2_rcorrtest_DN32_c0_g1_i1,372,0.642473,0.046025,0.323308,97,2.532211,124,0.073975,0,1.0,1.0,0.985714,0.963169,0.977128,372,7.00094,3339.14,32.05
Macmini2_rcorrtest_DN35_c0_g1_i1,292,0.417808,0.098361,0.223529,26,2.060244,44,0.050537,0,1.0,0.993151,0.995238,0.926662,0.937517,292,3.00611,1826.6,17.53
Macmini2_rcorrtest_DN69_c0_g1_i1,416,0.612981,0.07451,-0.068323,90,2.315972,138,0.089844,0,1.0,1.0,0.997143,0.97569,0.978486,416,5.00353,2134.05,20.48
Macmini2_rcorrtest_DN51_c0_g1_i1,613,0.487765,-0.050167,-0.019108,74,2.034718,29,0.138916,0,1.0,1.0,1,0.963107,0.963107,613,8.99836,2604.5,25.0
Macmini2_rcorrtest_DN12_c0_g1_i1,308,0.516234,-0.27044,-0.020134,55,2.891772,82,0.068359,0,0.5,1.0,0.684615,0.203305,0.593925,308,23.313,13429.8,128.9
Macmini2_rcorrtest_DN65_c0_g1_i1,235,0.497872,-0.094017,0.220339,25,1.732017,77,0.052979,0,1.0,1.0,1,0.968076,0.968076,235,4.00482,3023.68,29.02
Macmini2_rcorrtest_DN18_c0_g1_i1,380,0.657895,-0.032,0.092308,77,1.87456,126,0.081543,0,0,0.0,1,0.01,0.997424,380,0.0,0.0,0.0
