contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage
TRINITY_DN168_c0_g1_i1,294,0.602041,-0.050847,0.264957,56,2.107527,98,0.063232,0,0.75,1.0,0.991837,0.73547,0.988698,294,4.00491,2453.25,1.38
TRINITY_DN146_c0_g1_i1,500,0.634,0.192429,-0.213115,99,2.046131,166,0.101318,0,0.8,1.0,1,0.79442,0.993025,500,5.00364,1802.24,1.01
TRINITY_DN121_c0_g1_i1,206,0.504854,0.288462,0.156863,20,1.66196,33,0.046875,0,1.0,1.0,1,0.774465,0.774465,206,3.00618,2628.11,1.47
TRINITY_DN148_c0_g1_i1,333,0.591592,0.035533,0.117647,53,1.821362,111,0.075684,0,0.75,1.0,0.957143,0.592485,0.825352,333,7.99983,4326.46,2.43
TRINITY_DN171_c0_g1_i1,287,0.536585,0.272727,-0.007519,36,1.882653,37,0.066162,0,0.666667,1.0,0.985714,0.639568,0.973256,287,3.00618,1886.38,1.06
TRINITY_DN124_c0_g1_i1,213,0.300469,0.375,-0.315436,6,1.452273,71,0.043945,0,1.0,0.84507,1,0.279922,0.331241,213,3.3076,2796.59,1.57
TRINITY_DN111_c0_g1_i1,255,0.384314,0.061224,0.082803,18,1.918896,67,0.05542,0,1.0,1.0,0.978571,0.87156,0.890646,255,4.00491,2828.45,1.59
TRINITY_DN104_c0_g1_i1,247,0.574899,-0.028169,0.180952,35,1.716299,82,0.056152,0,0.75,1.0,0.971429,0.706406,0.969577,247,4.00491,2920.06,1.64
TRINITY_DN113_c0_g1_i1,209,0.617225,0.193798,0.275,37,1.931319,69,0.044678,0,1.0,1.0,1,0.929313,0.929313,209,2.00745,1729.79,0.97
TRINITY_DN158_c0_g1_i1,331,0.564955,0.101604,-0.263889,55,2.104138,110,0.071777,0,1.0,1.0,1,0.959183,0.959183,331,5.00364,2722.41,1.53
TRINITY_DN185_c0_g1_i1,563,0.209591,-0.322034,0.01573,15,2.706731,27,0.092529,0,0.906977,1.0,0.991837,0.782307,0.869642,563,42.9554,13740.6,7.71
TRINITY_DN116_c0_g1_i1,204,0.632353,0.100775,0.52,47,2.328315,68,0.04248,0,1.0,1.0,0.992857,0.978008,0.985044,204,2.00745,1772.19,0.99
TRINITY_DN106_c0_g1_i1,272,0.404412,-0.218182,-0.061728,18,1.69941,50,0.061279,0,1.0,1.0,0.982143,0.971771,0.989439,272,4.00491,2651.67,1.49
TRINITY_DN182_c0_g1_i1,221,0.488688,0.0,0.185841,23,1.743141,73,0.050293,0,0.5,1.0,1,0.498062,0.996123,221,2.00745,1635.87,0.92
TRINITY_DN126_c0_g1_i1,202,0.613861,0.048387,0.0,38,2.001565,52,0.047119,0,1.0,1.0,1,0.975144,0.975144,202,2.00745,1789.74,1.0
TRINITY_DN166_c0_g1_i1,211,0.454976,0.083333,0.269565,18,1.659965,44,0.048584,0,1.0,1.0,1,0.99284,0.99284,211,2.00745,1713.4,0.96
TRINITY_DN143_c0_g1_i1,207,0.507246,-0.27619,-0.431373,25,2.0326,63,0.043213,0,1.0,1.0,0.966667,0.640639,0.66273,207,3.41159,2968.13,1.66
TRINITY_DN119_c0_g1_i1,204,0.705882,0.027778,0.066667,53,2.087259,68,0.043945,0,1.0,1.0,1,0.728515,0.728515,204,2.00745,1772.19,0.99
TRINITY_DN103_c0_g1_i1,270,0.655556,0.039548,-0.204301,57,1.968031,90,0.054932,0,1.0,0.862963,1,0.84114,0.974712,270,5.34355,3564.2,2.0
TRINITY_DN142_c0_g1_i1,228,0.552632,-0.031746,-0.098039,38,2.18512,76,0.051758,0,1.0,1.0,1,0.994569,0.994569,228,2.00745,1585.64,0.89
TRINITY_DN177_c0_g1_i1,306,0.568627,0.091954,-0.060606,48,1.957095,101,0.069092,0,0.7,1.0,0.887395,0.587599,0.945945,306,9.99729,5883.79,3.3
TRINITY_DN162_c0_g1_i1,515,0.63301,0.01227,0.343915,111,2.151892,171,0.100098,0,0.6,1.0,0.725714,0.394223,0.905369,515,21.0779,7370.82,4.13
TRINITY_DN138_c0_g1_i1,232,0.62069,-0.013889,0.0,40,1.790469,77,0.052002,0,0.666667,1.0,1,0.656933,0.985399,232,3.00618,2333.58,1.31
TRINITY_DN101_c0_g1_i1,208,0.548077,0.0,-0.170213,31,1.984611,69,0.047852,0,1.0,1.0,1,0.943039,0.943039,208,2.00745,1738.11,0.97
TRINITY_DN189_c0_g1_i1,245,0.530612,0.107692,-0.252174,30,1.760057,81,0.053955,0,1.0,1.0,1,0.985923,0.985923,245,3.00618,2209.76,1.24
TRINITY_DN137_c0_g1_i1,225,0.555556,-0.104,-0.3,32,1.863354,75,0.051025,0,1.0,1.0,0.992857,0.986874,0.993974,225,2.00745,1606.78,0.9
TRINITY_DN190_c0_g1_i1,243,0.572016,-0.064748,-0.076923,36,1.818711,70,0.056885,0,1.0,1.0,0.982143,0.931461,0.948397,243,4.00491,2968.13,1.66
TRINITY_DN135_c0_g1_i1,203,0.536946,0.119266,0.021277,28,1.941257,67,0.045166,0,1.0,1.0,1,0.988547,0.988547,203,2.00745,1780.92,1.0
TRINITY_DN161_c0_g1_i1,335,0.626866,-0.152381,0.12,69,2.146439,111,0.072754,0,0.8,1.0,0.949206,0.71921,0.947121,335,5.00364,2689.91,1.51
TRINITY_DN134_c0_g1_i1,209,0.578947,-0.173554,-0.068182,35,2.060563,69,0.047119,0,1.0,1.0,0.971429,0.919273,0.94631,209,3.00618,2590.39,1.45
TRINITY_DN112_c0_g1_i1,302,0.599338,0.038674,0.123967,58,2.141844,100,0.068359,0,0.833333,1.0,0.819048,0.65419,0.958464,302,8.2962,4947.3,2.77
TRINITY_DN183_c0_g1_i1,211,0.545024,-0.165217,-0.020833,35,2.296331,70,0.046875,0,1.0,1.0,0.953571,0.921734,0.966613,211,4.00491,3418.27,1.92
TRINITY_DN130_c0_g1_i1,276,0.626812,-0.052023,-0.320388,55,2.034307,91,0.061523,0,1.0,1.0,0.985714,0.925677,0.939093,276,4.00491,2613.24,1.47
TRINITY_DN194_c0_g1_i1,264,0.587121,0.148387,-0.155963,29,1.303371,88,0.057129,0,0.75,1.0,0.995918,0.713457,0.955175,264,4.00491,2732.02,1.53
TRINITY_DN156_c0_g1_i1,322,0.565217,-0.032967,0.114286,55,2.140957,107,0.07251,0,0.8,1.0,0.977143,0.759364,0.971409,322,5.00364,2798.5,1.57
TRINITY_DN198_c0_g1_i1,438,0.618721,-0.00369,0.257485,71,1.693791,145,0.090332,0,1.0,0.981735,0.990476,0.944464,0.971286,438,6.60919,2717.5,1.52
TRINITY_DN173_c0_g1_i1,346,0.572254,0.131313,-0.027027,59,2.119394,115,0.077881,0,0.8,1.0,0.996825,0.77401,0.970594,346,5.00364,2604.39,1.46
TRINITY_DN176_c0_g1_i1,397,0.634761,-0.047619,0.213793,79,1.979987,132,0.087891,0,1.0,1.0,0.992857,0.976024,0.983046,397,6.00237,2722.88,1.53
TRINITY_DN170_c0_g1_i1,427,0.337237,0.458333,-0.123675,18,1.876923,39,0.092285,0,0.866667,1.0,0.967488,0.75671,0.902468,427,14.9909,6322.62,3.55
TRINITY_DN191_c0_g1_i1,227,0.638767,-0.158621,-0.02439,53,2.34797,75,0.051758,0,1.0,1.0,0.980952,0.971629,0.990496,227,3.00618,2384.98,1.34
TRINITY_DN105_c0_g1_i1,247,0.659919,0.214724,0.02381,49,1.910196,82,0.054932,0,0.8,1.0,0.871429,0.657204,0.94271,247,5.00364,3648.25,2.05
TRINITY_DN139_c0_g1_i1,257,0.466926,0.116667,0.124088,28,2.026471,61,0.059082,0,1.0,0.910506,1,0.856914,0.941141,257,4.50533,3157.11,1.77
TRINITY_DN178_c0_g1_i1,603,0.52073,-0.044586,-0.024221,71,1.740366,172,0.133545,0,0.916667,1.0,0.973913,0.624138,0.699116,603,11.9948,3582.37,2.01
TRINITY_DN157_c0_g1_i1,217,0.691244,0.0,-0.164179,53,2.044622,72,0.048096,0,0.666667,1.0,0.982857,0.651266,0.993938,217,3.00618,2494.89,1.4
TRINITY_DN136_c0_g1_i1,250,0.516,-0.023256,0.322314,27,1.623377,54,0.056641,0,1.0,1.0,1,0.942481,0.942481,250,3.00618,2165.56,1.21
TRINITY_DN174_c0_g1_i1,322,0.65528,-0.080569,0.207207,70,2.038343,107,0.07251,0,1.0,1.0,0.991429,0.961139,0.969448,322,5.00364,2798.5,1.57
TRINITY_DN102_c0_g1_i1,246,0.617886,0.026316,-0.191489,45,1.917879,81,0.057373,0,1.0,1.0,1,0.983716,0.983716,246,3.00618,2200.77,1.23
TRINITY_DN164_c0_g1_i1,226,0.553097,0.008,0.029703,38,2.198669,75,0.05127,0,0.75,1.0,1,0.639705,0.85294,226,4.00491,3191.39,1.79
TRINITY_DN155_c0_g1_i1,507,0.581854,0.071186,-0.122642,84,1.967477,168,0.106689,0,0.736842,1.0,0.92381,0.610702,0.897165,507,19.9846,7098.77,3.98
TRINITY_DN175_c0_g1_i1,311,0.498392,-0.174194,-0.012821,40,2.135989,103,0.070313,0,1.0,1.0,0.996429,0.789373,0.792202,311,4.00491,2319.15,1.3
TRINITY_DN192_c0_g1_i1,233,0.618026,-0.097222,0.325843,62,2.813242,77,0.050781,0,0.5,1.0,0.925,0.442936,0.957699,233,4.00491,3095.51,1.74
TRINITY_DN163_c0_g1_i1,412,0.550971,-0.171806,0.091892,60,1.977284,127,0.088623,0,0.909091,1.0,0.984354,0.443201,0.49527,412,21.9821,9608.75,5.39
TRINITY_DN118_c0_g1_i1,256,0.542969,0.165468,0.162393,34,1.852703,84,0.055664,0,1.0,1.0,0.980952,0.964131,0.982852,256,3.00618,2114.81,1.19
TRINITY_DN181_c0_g1_i1,217,0.525346,0.122807,-0.378641,25,1.695313,50,0.049316,0,1.0,1.0,0.992857,0.981486,0.988547,217,2.00745,1666.02,0.93
TRINITY_DN160_c0_g1_i1,230,0.4,0.108696,-0.115942,19,2.089909,31,0.052002,0,1.0,1.0,0.992857,0.96418,0.971117,230,4.00491,3135.89,1.76
TRINITY_DN122_c0_g1_i1,234,0.581197,-0.073529,0.081633,39,1.984344,63,0.053467,0,0.5,1.0,0.905714,0.418284,0.923655,234,6.00237,4619.58,2.59
TRINITY_DN153_c0_g1_i1,217,0.668203,0.034483,-0.083333,52,2.149333,72,0.047852,0,1.0,1.0,0.985714,0.973415,0.987523,217,2.00745,1666.02,0.93
TRINITY_DN98_c0_g1_i1,302,0.60596,-0.005464,0.07563,60,2.164357,100,0.068115,0,1.0,1.0,0.994286,0.974867,0.980469,302,5.00364,2983.84,1.67
TRINITY_DN39_c0_g1_i1,251,0.38247,-0.125,-0.393548,24,2.656085,57,0.052002,0,1.0,1.0,0.985714,0.957921,0.971804,251,3.00618,2156.93,1.21
TRINITY_DN10_c0_g1_i1,271,0.579336,-0.121019,-0.298246,37,1.65135,90,0.05542,0,1.0,1.0,0.987755,0.965576,0.977546,271,7.0011,4652.57,2.61
TRINITY_DN22_c0_g1_i1,1697,0.304655,-0.377176,0.269492,60,1.776467,115,0.233398,0,0.925532,1.0,0.984,0.788738,0.866057,1697,188.77,20033.1,11.23
TRINITY_DN47_c0_g1_i1,216,0.62963,0.088235,-0.05,41,1.930253,72,0.049072,0,0.75,1.0,1,0.726332,0.968442,216,4.00491,3339.14,1.87
TRINITY_DN92_c0_g1_i1,246,0.626016,-0.155844,-0.086957,48,2.041141,82,0.051758,0,0.833333,1.0,0.98961,0.716685,0.869051,246,6.00237,4394.24,2.46
TRINITY_DN68_c0_g1_i1,212,0.533019,-0.061947,0.191919,33,2.2,70,0.047607,0,0.666667,1.0,1,0.654895,0.982343,212,3.00618,2553.73,1.43
TRINITY_DN34_c0_g1_i1,445,0.606742,0.125926,0.245714,92,2.28256,111,0.092529,0,0.9,1.0,0.988571,0.836304,0.93997,445,9.99729,4045.93,2.27
TRINITY_DN76_c0_g1_i1,349,0.581662,0.014778,-0.39726,55,1.863592,115,0.069092,0,0.833333,1.0,0.989714,0.751129,0.910723,349,12.6536,6529.56,3.66
TRINITY_DN73_c0_g1_i1,278,0.442446,0.105691,0.187097,30,2.229947,60,0.05957,0,1.0,1.0,0.9,0.886522,0.985024,278,3.00618,1947.45,1.09
TRINITY_DN89_c0_g1_i1,246,0.658537,-0.024691,0.142857,61,2.288547,82,0.054443,0,1.0,1.0,1,0.98494,0.98494,246,3.00618,2200.77,1.23
TRINITY_DN79_c0_g1_i1,343,0.568513,-0.128205,0.027027,50,1.834225,114,0.075684,0,0.833333,1.0,0.979221,0.746641,0.914982,343,6.00237,3151.55,1.77
TRINITY_DN28_c0_g1_i1,242,0.669421,-0.012346,-0.275,76,2.803659,80,0.049561,0,0.666667,1.0,1,0.656085,0.984128,242,3.00618,2237.15,1.25
TRINITY_DN57_c0_g1_i1,280,0.575,0.080745,-0.042017,47,2.044113,93,0.064697,0,0.8,1.0,0.904762,0.689453,0.952534,280,5.00364,3218.28,1.8
TRINITY_DN72_c0_g1_i1,295,0.525424,0.109677,0.057143,42,2.087968,56,0.070068,0,1.0,1.0,1,0.914761,0.914761,295,5.00364,3054.64,1.71
TRINITY_DN77_c0_g1_i1,205,0.390244,0.85,0.792,3,1.385135,68,0.020508,0,0.666667,1.0,0.771429,0.484992,0.943039,205,3.00618,2640.93,1.48
TRINITY_DN2_c0_g1_i1,289,0.242215,-0.457143,0.324201,7,2.087719,46,0.052246,0,0.6,1.0,0.989286,0.580336,0.977702,289,5.00364,3118.06,1.75
TRINITY_DN25_c0_g1_i1,333,0.663664,0.122172,-0.160714,71,1.965663,110,0.071777,0,1.0,1.0,1,0.87742,0.87742,333,6.00237,3246.19,1.82
TRINITY_DN84_c0_g1_i1,224,0.59375,0.157895,0.230769,43,2.233766,74,0.048584,0,1.0,1.0,1,0.983227,0.983227,224,2.00745,1613.96,0.91
TRINITY_DN23_c0_g1_i1,520,0.548077,0.080702,-0.004255,76,1.958957,129,0.11377,0,1.0,0.8,0.966234,0.745468,0.964399,520,12.7291,4408.51,2.47
TRINITY_DN23_c0_g1_i2,532,0.539474,0.073171,-0.012245,77,2.0,133,0.117676,43,0.083333,0.864662,0.956696,0.063691,0.92393,532,58.7063,19873.3,11.15
TRINITY_DN23_c0_g1_i3,445,0.577528,0.058366,-0.031915,71,1.919968,140,0.097168,0,0,0.377528,1,0.01,0.997314,445,2.50058,1011.99,0.57
TRINITY_DN83_c0_g1_i1,214,0.35514,-0.131579,-0.101449,21,3.167019,28,0.048584,0,1.0,1.0,1,0.92655,0.92655,214,2.00745,1689.38,0.95
TRINITY_DN41_c0_g1_i1,217,0.580645,0.015873,0.274725,32,1.75,72,0.049561,0,1.0,1.0,1,0.993225,0.993225,217,2.00745,1666.02,0.93
TRINITY_DN82_c0_g1_i1,460,0.563043,0.003861,0.223881,71,1.947525,152,0.102295,0,0.833333,1.0,0.994805,0.819828,0.988931,460,6.00237,2349.96,1.32
TRINITY_DN4_c0_g1_i1,221,0.61086,-0.037037,-0.255814,44,2.137143,73,0.039307,0,0,0.0,1,0.01,0.997424,221,0.0,0.0,0.0
TRINITY_DN4_c0_g2_i1,372,0.599462,0.022422,-0.114094,77,2.305167,117,0.060059,2,0.714286,0.884409,0.894505,0.535673,0.947964,372,7.99983,3872.88,2.17
TRINITY_DN66_c0_g1_i1,310,0.448387,-0.064748,0.239766,40,2.577963,50,0.070068,0,1.0,1.0,1,0.952254,0.952254,310,4.25167,2469.98,1.39
TRINITY_DN59_c0_g1_i1,247,0.473684,0.111111,-0.015385,32,2.338462,57,0.056641,0,1.0,1.0,1,0.97711,0.97711,247,6.00237,4376.45,2.45
TRINITY_DN26_c0_g1_i1,409,0.440098,0.266667,0.10917,39,2.120016,42,0.086182,0,0.6,1.0,0.826891,0.364606,0.734894,409,9.99729,4402.05,2.47
TRINITY_DN74_c0_g1_i1,309,0.553398,-0.181287,0.014493,40,1.748232,102,0.06958,0,1.0,1.0,0.960714,0.933304,0.971469,309,4.00491,2334.16,1.31
TRINITY_DN50_c0_g1_i1,234,0.521368,0.04918,0.107143,29,1.828125,78,0.053711,0,1.0,1.0,0.992857,0.948225,0.955047,234,4.00491,3082.28,1.73
TRINITY_DN81_c0_g1_i1,225,0.426667,-0.020833,0.007752,23,2.247069,59,0.053467,0,1.0,1.0,1,0.933316,0.933316,225,4.00491,3205.58,1.8
TRINITY_DN32_c0_g1_i1,322,0.456522,0.210884,-0.097143,35,2.183262,51,0.07373,0,1.0,1.0,1,0.965368,0.965368,322,5.50195,3077.21,1.73
TRINITY_DN35_c0_g1_i1,277,0.588448,0.141104,-0.122807,44,1.872197,92,0.059082,0,0.666667,1.0,0.994286,0.65423,0.986985,277,3.00618,1954.48,1.1
TRINITY_DN69_c0_g1_i1,276,0.474638,-0.022901,0.02069,31,1.995336,25,0.060791,0,1.0,1.0,1,0.98373,0.98373,276,3.00618,1961.56,1.1
TRINITY_DN62_c0_g1_i1,250,0.672,-0.011905,-0.170732,65,2.303331,83,0.053711,0,1.0,1.0,1,0.989308,0.989308,250,3.00618,2165.56,1.21
TRINITY_DN51_c0_g1_i1,227,0.594714,0.17037,0.086957,35,1.795886,75,0.051758,0,1.0,1.0,1,0.984548,0.984548,227,2.00745,1592.63,0.89
TRINITY_DN12_c0_g1_i1,307,0.491857,0.112583,0.205128,29,1.581912,102,0.067871,0,1.0,1.0,0.982857,0.962489,0.979277,307,5.00364,2935.24,1.65
TRINITY_DN65_c0_g1_i1,470,0.623404,0.023891,0.220339,88,1.928205,156,0.096191,0,0.7,1.0,0.94127,0.643831,0.977147,470,9.99729,3830.72,2.15
TRINITY_DN18_c0_g1_i1,722,0.533241,0.028571,0.198813,98,1.910981,150,0.143066,0,0.918919,0.993075,0.979048,0.805517,0.901595,722,38.5625,9618.86,5.39
TRINITY_DN93_c0_g1_i1,277,0.559567,-0.290323,-0.081967,44,2.216,62,0.063232,0,1.0,1.0,0.989286,0.420166,0.424716,277,7.99983,5201.12,2.92
TRINITY_DN11_c0_g1_i1,570,0.62807,-0.189944,0.066038,97,1.790189,189,0.121582,0,0,0.0,1,0.01,0.997424,570,0.0,0.0,0.0
TRINITY_DN11_c0_g2_i1,570,0.62807,-0.178771,0.066038,99,1.819325,189,0.120605,0,0.875,0.977193,0.952653,0.753457,0.924986,570,20.5574,6495.16,3.64
TRINITY_DN52_c0_g1_i1,212,0.641509,-0.029412,0.210526,53,2.432035,70,0.045898,0,1.0,1.0,1,0.991931,0.991931,212,2.00745,1705.31,0.96
TRINITY_DN45_c0_g1_i1,264,0.348485,0.021739,0.011628,15,1.87234,40,0.054688,0,1.0,1.0,0.995238,0.967052,0.971679,264,3.00618,2050.72,1.15
TRINITY_DN49_c0_g1_i1,350,0.537143,0.223404,0.08642,53,2.209649,53,0.079346,0,0.714286,1.0,0.959184,0.600899,0.877056,350,7.0011,3602.42,2.02
TRINITY_DN13_c0_g1_i1,497,0.474849,0.008475,-0.180077,49,1.74912,69,0.104004,2,0.791667,1.0,0.932919,0.703374,0.952357,497,23.3788,8471.53,4.75
TRINITY_DN94_c0_g1_i1,343,0.562682,0.025907,0.253333,51,1.879755,114,0.07666,0,0.75,1.0,0.995918,0.739547,0.990104,343,4.00491,2102.78,1.18
TRINITY_DN0_c0_g1_i1,721,0.285714,0.427184,-0.246602,16,1.330105,140,0.119141,0,0.857143,1.0,0.97563,0.672644,0.804353,721,34.9656,8733.76,4.9
TRINITY_DN33_c0_g1_i1,385,0.54026,-0.125,0.016949,47,1.69954,46,0.087646,0,1.0,1.0,0.996825,0.741033,0.743393,385,8.99856,4209.28,2.36
TRINITY_DN55_c0_g1_i1,318,0.5,0.157233,0.169811,40,2.063595,105,0.074219,0,1.0,1.0,1,0.989342,0.989342,318,4.00491,2268.1,1.27
TRINITY_DN17_c0_g1_i1,389,0.560411,-0.027523,-0.122807,48,1.572776,129,0.050781,1,0.4,0.781491,0.746429,0.231537,0.99231,389,5.63964,2610.94,1.46
TRINITY_DN17_c0_g1_i2,335,0.579104,0.051546,-0.106383,34,1.213768,111,0.053711,1,0.666667,0.916418,0.884821,0.438347,0.810887,335,19.1263,10282.1,5.77
